mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spec_centroid,spec_bw,rolloff,zcr,label
-264.05682,142.12021,-51.35426,5.0189214,-20.266205,-17.137808,-16.06992,-20.311367,-15.042228,-9.738147,-8.402028,-11.775308,-6.8804574,0.2240006,0.17009887,0.27082688,0.22453599,0.28992233,0.3168627,0.33061305,0.38744318,0.2888444,0.32383573,0.31515336,0.25046438,1415.311188046843,1449.1088964498642,2489.984943401703,0.08737929022349071,classical
-321.1795,136.29668,-28.299364,31.01146,0.5664155,0.23202671,0.6554856,-1.3426684,-0.057697013,-0.42475155,-6.1809053,-0.14451802,-0.45611694,0.39428595,0.12458444,0.17896466,0.074943356,0.23662879,0.4313014,0.15175031,0.29236794,0.11967024,0.34636116,0.32868576,0.16072322,1349.5963387962488,1523.0865015769245,2443.718556501548,0.079280321812113,classical
-484.0267,144.12991,1.3964741,8.07553,4.9339266,-2.3170042,-2.7469437,-6.8448114,-10.147137,-8.0566,-7.1516705,-10.563925,-7.787432,0.09572726,0.240594,0.11918497,0.29182753,0.27498424,0.10078283,0.17061432,0.09200789,0.259332,0.29171917,0.12469103,0.1762814,1079.9035739320498,1389.265570149217,1764.9809940680632,0.059341288941563465,classical
-368.46594,124.26599,-31.582449,17.601763,2.3229303,-5.949597,-11.807773,-5.547481,-5.407888,-1.3051713,-8.427182,-3.613824,2.2061696,0.33525088,0.24715586,0.36127636,0.27032065,0.4649825,0.31801432,0.20744227,0.23465332,0.15818119,0.2152689,0.21427469,0.1916434,1329.2649559947508,1415.4533805033193,2462.0767788252224,0.07881698372194272,classical
-319.33237,143.66473,-31.164366,10.908864,-5.5538907,-4.265031,-8.95256,-5.5834894,-8.020538,2.342613,-4.4772716,-0.319787,0.97486126,0.31283996,0.17135867,0.38464484,0.14286038,0.20876575,0.19251807,0.17999871,0.49195933,0.20521517,0.22396678,0.16185717,0.27214864,1278.574558748878,1311.8194362471918,2233.2198293585525,0.08174818292859908,classical
-498.60873,177.52312,11.209716,27.63433,-2.8418257,5.090956,-6.604385,-1.0570545,-4.144494,-3.0533733,-9.90994,-8.573808,-9.189356,0.28821853,0.69998133,0.32396182,0.21525796,0.24533178,0.3639562,0.35009748,0.15744926,0.27247226,0.18707311,0.15841043,0.13618375,792.835553815877,1205.092938566625,1207.3843657785894,0.03658178937693499,classical
-429.10315,120.74545,-1.6823534,17.948559,7.7335896,-2.0437233,-3.9417446,-2.536047,-0.5834436,-0.79653716,-9.051198,-3.689939,-0.9829521,0.41253814,0.28442624,0.19094174,0.26480165,0.34093207,0.38690022,0.19571044,0.30517274,0.4563149,0.26622322,0.2126179,0.33111122,1128.3232351038548,1375.9555481090579,2165.7952370658377,0.05439309512867647,classical
-366.25018,181.59938,-5.5262704,27.00837,-4.8321323,4.6107154,-10.542602,0.1676211,-11.139511,3.584806,-10.332784,-1.078434,-4.597308,0.41827062,0.22012053,0.16716903,0.07946447,0.14575414,0.3348093,0.14140622,0.27820536,0.17903663,0.4403756,0.31955707,0.16464065,901.7856877463795,1171.7473217395366,1456.6161920411669,0.05344941224845201,classical
-475.86765,141.53087,-8.475216,33.992065,0.5255779,6.034853,0.027931426,9.537156,2.1625168,7.0820994,-8.048426,-0.10827344,0.7882736,0.34971058,0.23413539,0.28399426,0.45938617,0.1898912,0.18594614,0.16362277,0.35560977,0.37193927,0.2224974,0.38593265,0.20590158,1184.5272815945475,1524.9012907885733,2289.252823868034,0.057591488486842105,classical
-374.0075,172.44232,6.402986,20.150894,5.8518014,1.590955,-6.710564,-1.1913426,-0.29050222,0.33312553,-6.55182,-7.3002505,-7.3283706,0.29840368,0.21784241,0.34086946,0.19885787,0.25878108,0.35866177,0.3741727,0.45494178,0.42487934,0.23461191,0.18181062,0.29432505,822.4267361319892,1135.925475390776,1434.199660924197,0.03945743336397059,classical
-221.28345,173.33664,-37.456543,24.362452,-8.687614,3.3857913,-12.841177,1.0815359,-15.328135,0.4232373,-9.623609,2.292809,-4.4855638,0.34090924,0.19695783,0.39420894,0.276325,0.19342248,0.30051666,0.26003227,0.41850436,0.22972429,0.3844926,0.34364274,0.22966261,1184.0658218421815,1304.6126692322343,2139.1537314967104,0.068293993687113,classical
-223.17725,163.24623,-34.416225,24.187868,-10.304307,3.2287347,-12.884593,0.8050692,-14.284255,1.6726214,-10.143485,0.24415706,-4.545105,0.23656605,0.25234076,0.45243692,0.26899332,0.13567862,0.15842444,0.18693054,0.30873945,0.20621277,0.31052676,0.34399158,0.17923877,1253.1322234388265,1371.33660933005,2293.0278010412635,0.07164771490421827,classical
-315.67807,149.66843,-30.594992,23.221498,-8.699831,-10.104396,-15.733575,-4.047281,-7.652163,0.04623177,-11.143897,-7.67045,-5.8706336,0.25746617,0.19069225,0.39334607,0.3091068,0.17859896,0.2805634,0.22978069,0.36819237,0.3332647,0.2960045,0.31540355,0.1875142,1243.7206209286574,1358.6088246693223,2353.2857700029026,0.06372448239164087,classical
-405.6831,145.69487,-0.8267259,23.067648,9.225309,-2.6439388,-5.750473,-2.0919256,-0.64706296,6.759229,2.8076077,2.446449,5.084673,0.27276707,0.22677551,0.14785752,0.112964705,0.2816813,0.3678799,0.1574232,0.26766688,0.30054843,0.1619944,0.32985282,0.24189387,1158.0012026973084,1320.9789237314521,2182.0034723901895,0.07066888484423374,classical
-309.24283,138.64113,-29.713259,33.618786,-0.37825716,5.243738,-6.3323126,3.280733,-6.714091,-0.6922033,-13.243885,-8.528504,-9.668247,0.37429994,0.18011995,0.19281209,0.13403535,0.20450006,0.4596192,0.2410229,0.25116852,0.2599725,0.35858423,0.3737366,0.25931555,1369.6932279666041,1465.917051580696,2655.325610275977,0.07356796028444272,classical
-300.9405,161.08626,-24.240719,27.966188,-2.8622553,2.3875616,-11.273425,0.22528104,-6.841877,6.0946074,-8.138312,-1.8053259,-4.110151,0.21486038,0.12451955,0.35901672,0.3474238,0.16145903,0.33324075,0.15373848,0.2644641,0.28629637,0.28247127,0.51713103,0.1830501,1218.4372978528554,1353.7509040158095,2295.311120567676,0.0698128809500774,classical
-292.15292,127.763664,-29.909023,37.442085,-9.556902,5.1130486,-13.823929,7.0317283,-7.0326324,6.4920025,-9.904401,4.713663,0.3748315,0.47993383,0.20538834,0.22570883,0.1687805,0.17346178,0.32589716,0.17479628,0.24695027,0.19402733,0.31362784,0.34226882,0.20627625,1516.6480402419818,1629.285125800053,2974.0070165864454,0.07878788336880804,classical
-356.14395,139.79286,-6.286765,43.188293,-8.879337,11.050314,-8.39305,4.4185205,-8.283712,8.682832,-8.135776,3.427108,-1.4406309,0.33016548,0.22437364,0.42635623,0.41647896,0.18139309,0.17932326,0.23200302,0.32183543,0.2131286,0.2544163,0.28166783,0.18491611,1216.426225125279,1582.7629083386116,2560.8928479646383,0.05627025686919505,classical
-278.22952,147.87563,-31.567955,20.35228,-9.5826435,-6.244679,-13.601204,-0.6661553,-7.274475,1.01987,-11.758481,-0.9619851,-2.2164092,0.3025173,0.25205454,0.22999157,0.19869019,0.20985165,0.39833805,0.26289883,0.183667,0.17211802,0.29146594,0.40952143,0.29071882,1371.3696318927568,1440.9709987339681,2570.159458597378,0.07956679022349071,classical
-319.78223,165.98755,-11.918571,27.240343,7.8435597,1.7273006,-7.849843,-2.412085,-2.908876,-2.5311306,-11.365741,-4.613611,-4.4873595,0.3353012,0.38979998,0.25528255,0.24274752,0.33398342,0.26550007,0.27472723,0.28473002,0.46864405,0.38462004,0.25844723,0.33723024,1016.4245653368047,1152.128872587364,1823.9389708905767,0.06115495900251548,classical
-406.96542,163.13947,-2.4138153,32.456657,7.907838,9.677141,-5.4890423,9.523497,-3.1028214,10.209687,-10.38539,-5.3867087,-8.080065,0.129495,0.09424142,0.30335662,0.625884,0.27909845,0.2414213,0.15699334,0.21508317,0.30641997,0.25565058,0.39795953,0.2005482,983.7618406456089,1404.1321893997347,1852.522131385449,0.044227245791408666,classical
-275.37598,125.30793,-41.05129,24.607311,-4.788928,-4.2538486,-15.021034,-5.045092,-5.0018377,2.4730597,-10.894701,-8.017638,-5.1663785,0.22602594,0.24934493,0.23471263,0.21480113,0.38346922,0.2087921,0.1859423,0.2946203,0.33974433,0.5399966,0.29996458,0.2330684,1534.2936138496052,1465.094524854514,2838.866167098007,0.09395219076528638,classical
-419.26315,127.44507,-3.7823563,23.200216,-4.3346996,4.030428,-8.209103,-7.6188607,-7.0756884,-2.9239516,-7.409898,-5.437336,-9.099495,0.15404032,0.30050644,0.2999461,0.4052225,0.2820691,0.11986766,0.15475771,0.26481724,0.20749298,0.29304126,0.20924841,0.18056984,1281.8143785370296,1502.891671249433,2440.3352436266446,0.059410449521091334,classical
-278.78244,160.01924,-28.398985,23.062634,-2.6952755,3.0099838,-11.293977,-0.50866956,-11.364047,3.1734755,-5.107196,4.3391886,-4.070891,0.34315118,0.22835897,0.26773226,0.29321375,0.3406967,0.5195007,0.21404713,0.26460776,0.13242143,0.23025367,0.30119398,0.1802033,1211.2151185706325,1367.1077107608928,2237.4698036595396,0.06844629813273993,classical
-286.86823,135.91835,-24.436617,36.66117,-6.2452145,6.9629345,-8.168272,3.8440666,-4.3983455,6.4327855,-4.1305766,1.549041,-4.3528376,0.18926111,0.14117493,0.34174457,0.39531988,0.20488279,0.39024925,0.17469,0.2759983,0.30621406,0.25841588,0.46888638,0.17212024,1358.9262602497984,1516.129630615498,2668.167199291312,0.07314694998065016,classical
-343.13556,140.08688,-20.911034,32.332195,-3.6868103,2.9435577,-10.66953,0.31910306,-5.784346,7.688079,-3.677107,2.553818,-3.498068,0.31140783,0.20166132,0.4075592,0.14311841,0.19530451,0.18155782,0.18618928,0.4319244,0.1780225,0.22759145,0.1153825,0.20483294,1388.2456582676339,1456.5571823960333,2599.025950712316,0.08088953354779412,classical
-362.71387,143.93861,-18.981813,30.657846,1.0281466,0.2848452,-7.989743,-3.8509774,-8.94467,3.2497702,-4.4546375,3.649625,4.933547,0.5431309,0.18975414,0.1926782,0.10470744,0.25117472,0.39679495,0.13831474,0.2068928,0.12183782,0.25909537,0.1938457,0.23001535,1179.989139644456,1332.0247704243034,2154.0036417013353,0.06593875471652477,classical
-295.74353,134.53831,-22.449306,40.759247,-5.87598,9.276347,-11.875942,6.2949286,-8.866929,4.406289,-9.378153,4.06138,1.6256827,0.5870932,0.22400932,0.19463158,0.23414159,0.17385127,0.27659523,0.19085847,0.29742345,0.31598887,0.1565654,0.18860602,0.29764733,1372.8214993768154,1579.263977132792,2738.0917764669603,0.07292321739551083,classical
-276.03903,146.35081,-36.59162,24.200794,-2.5551608,-2.1697464,-13.303985,-6.504971,-9.398983,-3.1274786,-11.537067,-4.1871166,-1.6895956,0.24362749,0.3188966,0.46781364,0.26825127,0.31498617,0.16608933,0.22209054,0.31618977,0.2640139,0.38735014,0.27854863,0.28667566,1279.1711367505463,1338.7980926482364,2377.393957557324,0.07583589819562693,classical
-315.04453,128.73926,-28.93491,30.839514,-8.996638,7.9901075,-9.846989,1.4414119,-8.973623,6.049842,-3.320935,7.609508,3.7989612,0.2863065,0.14705959,0.327788,0.3175883,0.21730131,0.4148789,0.14930914,0.17877267,0.10868827,0.24739899,0.38125786,0.16367668,1497.0762956940557,1570.274127936252,2868.049323964783,0.08621640987809598,classical
-259.96228,118.93238,-35.606533,31.990017,-16.535492,10.620698,-15.65591,7.4423375,-5.810465,8.268948,-18.018595,-1.1994923,-6.346673,0.32688832,0.14018609,0.24916661,0.12604594,0.34185764,0.24101697,0.12278508,0.13005398,0.18343647,0.31037268,0.18286432,0.3042833,1705.7324266471364,1646.2565077961135,3176.230793766931,0.1128666644494969,classical
-264.2774,138.15092,-30.101551,37.82423,-7.180178,6.7829356,-11.8189,4.712041,-9.843634,5.8637476,-9.573777,2.6703959,-4.796442,0.31514433,0.15606016,0.25539854,0.38896024,0.18442401,0.27638197,0.16469243,0.36229536,0.42984873,0.2540015,0.2585231,0.17690516,1431.5423062932693,1558.4876922187407,2836.7578465133997,0.07523877406636997,classical
-385.26587,177.27786,-9.337663,24.373219,5.805441,-4.5630627,-6.356949,-6.9578943,-4.127428,3.8580673,-0.3582021,-0.94612193,-3.6705594,0.5396535,0.25267836,0.3066372,0.17036459,0.12699981,0.2747445,0.16171515,0.30076098,0.24271832,0.14842886,0.14593175,0.26839623,949.3765619854879,1112.0248096618204,1695.8730786208398,0.06072601223877709,classical
-409.53445,116.80006,-16.164232,11.717685,0.7060147,6.006949,-4.2744565,0.49547678,0.43389037,12.597706,-1.1140985,-1.1403233,4.957852,0.29606503,0.1963389,0.2352406,0.32676297,0.278577,0.21608862,0.21346028,0.15635158,0.2803086,0.3140185,0.37339577,0.36404186,1633.4096731773413,1734.7827973318526,3161.49754952351,0.10895928066950464,classical
-449.51437,124.973625,-19.919233,27.45221,-5.7755938,2.2272975,-6.5527916,10.601105,3.3547378,14.393793,1.9887378,5.250284,4.4267945,0.2080674,0.11122769,0.15198782,0.17790516,0.38956857,0.13980083,0.28656548,0.23641093,0.15842019,0.24969776,0.15762195,0.331917,1371.6170328582264,1562.0159889035801,2619.859158070095,0.07575237640286378,classical
-324.09195,133.59413,-25.021385,24.567686,-11.939837,17.660225,-5.5225825,1.7202383,-10.571336,-0.8508677,-7.797244,3.5256083,5.0467987,0.16399096,0.24028553,0.38843626,0.15338172,0.14760648,0.118159495,0.25492686,0.16151167,0.09075031,0.17607561,0.21703641,0.46840444,1360.5964481029573,1441.3899483512648,2387.9772268950755,0.0877715781008127,classical
-297.24658,130.27441,-30.58998,27.486969,-7.054992,1.9900564,-11.125771,4.752086,-8.771535,5.4152317,-5.375333,4.4642715,1.7346498,0.36048043,0.22205946,0.4771273,0.1747398,0.2492295,0.21840882,0.17295788,0.27068493,0.1450301,0.28257304,0.12316134,0.26714382,1558.8985316524074,1578.5925974538202,2922.2156630950076,0.09221523981714397,classical
-228.95734,153.97128,-30.685274,20.8126,-6.08023,1.1724141,-10.788691,-3.8824687,-11.589583,0.88214755,-8.279238,-0.7267747,-3.1044507,0.33162954,0.23058371,0.42773092,0.16584483,0.19227253,0.17101148,0.29514298,0.4496236,0.19933182,0.28147644,0.14883101,0.2616062,1313.7853629984972,1371.0449454528086,2397.4188364696206,0.08109777113970588,classical
-268.18002,135.68788,-34.07107,25.63486,-12.970324,17.894695,-9.997608,5.629224,-14.146461,7.497626,-3.9705248,8.258684,-1.352737,0.124386355,0.29783052,0.4111552,0.20605506,0.340234,0.15989883,0.3370634,0.19655743,0.17474881,0.32154104,0.14644843,0.31263497,1505.377699718987,1559.0859496035305,2717.316902089783,0.09824505974264706,classical
-324.6391,147.82701,-31.937817,27.408855,-4.508828,-4.165105,-12.588299,-5.1182966,-7.741826,0.8432942,-8.195583,-0.822447,1.0045,0.37519464,0.25174657,0.4498231,0.15492348,0.1329058,0.068423934,0.1734156,0.28818372,0.14769748,0.2549725,0.13141431,0.3802832,1279.5500532331541,1370.4138585933856,2389.4272181271767,0.0684731309258901,classical
-235.30643,141.13675,-34.679047,30.99717,-16.400242,23.120686,-11.043703,7.6586432,-19.017239,4.236546,-11.835344,8.918065,-1.442469,0.19734493,0.42330527,0.36183715,0.23213959,0.39298567,0.14596356,0.232731,0.14154266,0.28125018,0.28668746,0.17813198,0.46025547,1490.0147947114058,1599.8034153175129,2784.9498264560757,0.09004972003192724,classical
-482.67636,154.86113,-5.025982,29.737667,-1.8687446,8.223097,-4.7659545,9.646516,-3.3353903,4.5322237,-10.103474,-0.6667131,-2.4448438,0.21905987,0.23902048,0.64981025,0.26187477,0.08797823,0.05059065,0.14219293,0.2711951,0.13931076,0.2569766,0.12612902,0.18677552,1054.4585145386827,1455.4498536124795,1947.2048921850812,0.04766448880127709,classical
-311.51123,148.66138,-33.509113,10.361734,-12.907805,1.2325779,-12.908661,0.804573,-9.738699,2.0689795,-5.106063,6.7442927,4.615777,0.25532356,0.29451644,0.263371,0.21962923,0.5005325,0.21890417,0.16877426,0.15753752,0.17605868,0.39867938,0.17194323,0.25167307,1358.907091659773,1417.545883557415,2418.1770442809116,0.08111553369291796,classical
-326.89987,127.39418,-30.584469,37.475746,-5.291166,20.80699,-1.7857137,-4.6031647,-4.048745,5.2380347,-0.6428718,2.8008628,7.245895,0.33424395,0.13990046,0.34851432,0.25364512,0.26025316,0.2667496,0.2002782,0.32163954,0.1144302,0.20066115,0.16787542,0.20261215,1526.5606707346662,1499.5337307080847,2915.6907025505516,0.10895172213622291,classical
-349.95245,161.85112,-3.3711889,14.167044,5.733972,3.5160558,2.9774911,-7.090642,-7.917532,-0.36460108,2.8495579,-2.4810455,-6.7919483,0.25889382,0.15513974,0.403335,0.14622827,0.3598462,0.41566473,0.22014876,0.37764296,0.17055765,0.37423652,0.11168461,0.19519147,1137.9529528789533,1480.5844174307704,1821.2139873681792,0.08186836360777863,classical
-498.68024,145.66776,46.47074,15.253132,3.067774,-0.8257451,-5.210668,-6.1987047,-3.8057756,0.08864194,2.7183187,2.2182074,0.24392757,0.13228798,0.21326414,0.11767269,0.31515506,0.19685441,0.05665984,0.10438923,0.19398189,0.60182756,0.26636127,0.07038461,0.11831054,1118.5116673005261,1945.0334998903515,1876.2136547927148,0.04229906395123839,classical
-321.19263,134.53426,-18.23528,22.17988,0.42954087,-3.805615,0.4953531,-1.1447424,-1.9025488,-0.105402045,-2.7555182,0.59320694,2.4970193,0.24016505,0.18247911,0.2518209,0.1688777,0.21252513,0.27169427,0.14158565,0.21744516,0.22609735,0.5400897,0.31467715,0.1634914,1355.9997806964761,1615.8946768160683,2522.8430780463914,0.07085595854295666,classical
-269.69882,136.47507,-25.00176,26.395002,0.6870048,-5.381706,-1.1201948,-1.5102575,-0.16106205,-3.7851603,-9.28722,-3.1484404,1.6416065,0.46530312,0.19248608,0.17307092,0.10423216,0.18461296,0.29413235,0.12555906,0.19328168,0.094733775,0.20329998,0.22883748,0.2382978,1396.7861186062223,1574.0882214689257,2615.034187246033,0.07585706208881579,classical
-421.71588,172.79298,28.108295,-2.5769753,-3.565678,-4.865174,-8.889885,-10.696762,-7.6852007,-7.9576306,-7.334867,-2.7171748,-0.917533,0.16359411,0.35692447,0.49000952,0.2824921,0.13819851,0.17700405,0.18760462,0.115994595,0.09088238,0.1532798,0.18015473,0.1501874,828.8254940016728,1326.0473265268788,1013.5772043706463,0.047511806428986066,classical
-197.15273,137.3531,-34.188927,25.362162,-5.266597,-2.777788,-9.506929,-7.6099873,-7.6446853,-5.6678395,-4.3867764,-5.4302173,-3.5417912,0.33309987,0.19689225,0.30959815,0.1892562,0.3075407,0.3359872,0.24827418,0.32611775,0.24593934,0.37599063,0.21811669,0.30418846,1551.8652270368914,1651.7061355226538,2841.9578150699012,0.09329951141640867,classical
-306.78555,152.90353,-27.586826,16.319193,-3.155099,-8.931759,-5.4318347,-9.781289,-7.1121745,0.2934659,0.8718292,5.4160614,8.195814,0.42949504,0.152489,0.2861449,0.15260021,0.19393383,0.460746,0.1413289,0.118594654,0.06145205,0.1899469,0.2428473,0.16634929,1211.3527919075634,1337.8952917810352,2104.7456062246033,0.07093910240905572,classical
-413.57153,143.4208,31.354317,14.031839,1.528158,-2.2939951,-6.4803357,-8.104997,-5.9279113,-4.468454,-2.7899306,-0.81487507,-1.2128333,0.42254043,0.23194696,0.29707214,0.21177362,0.3842247,0.31580496,0.17658609,0.32435602,0.1634273,0.12490911,0.16929395,0.38813493,1117.9494607534973,1702.2297462979504,1993.387946255805,0.046355350836880804,classical
-287.521,101.73793,-35.369,41.282764,-12.745122,17.284992,-13.978298,16.311886,-5.599028,13.664282,-8.790592,-0.057105947,-13.769377,0.3980356,0.14386815,0.11238598,0.102712154,0.38788816,0.58346933,0.27812976,0.28324124,0.19276169,0.51809615,0.31035972,0.16872722,1953.012399218461,1865.8515442966848,3780.5438062354874,0.1234924505369582,classical
-378.73932,126.49873,-18.81513,42.87581,-14.305189,25.34269,-14.64103,18.704288,-10.188718,21.10809,4.4370375,18.225647,-10.274281,0.30584666,0.3523359,0.33159614,0.35232365,0.3938848,0.2277562,0.42456847,0.36532134,0.2526898,0.3206755,0.2992199,0.38044915,1524.8987119782064,1868.928795561535,3325.1048935456174,0.08068318558920279,classical
-429.35043,175.13577,31.91132,4.282115,1.0457516,-5.7668777,-9.477816,-11.283073,-10.581981,-8.664747,-6.33389,-1.6819392,0.81892663,0.27219146,0.16109675,0.20583238,0.18325251,0.06995351,0.099701084,0.10599867,0.28327894,0.18796784,0.12434547,0.32101044,0.23043069,795.1394730921776,1296.1593175882567,1007.5022411051181,0.04503222958591331,classical
-360.83704,138.98073,-12.931409,33.80207,7.5938,-1.7090735,1.0358477,4.07697,3.9310114,0.9335503,0.5041116,4.682116,3.340199,0.3145738,0.19967656,0.32023475,0.2661828,0.24991171,0.4722205,0.21978194,0.17575903,0.15546344,0.3354405,0.40430972,0.2397494,1285.1523138296154,1660.0260788422988,2477.143354386368,0.06374980347813468,classical
-238.59631,149.78308,-28.872139,28.239666,-0.8014045,-3.9247715,-2.135668,-4.334019,-4.1872807,-3.438998,-5.771543,-0.12075097,2.5199797,0.30526036,0.23003536,0.20068735,0.41503057,0.16568713,0.1838535,0.11607296,0.342551,0.3928636,0.20949708,0.3670701,0.19690043,1340.3686109090386,1539.119153209508,2522.134748996227,0.07171347414376934,classical
-305.4226,135.9234,-11.752712,18.215021,10.38905,3.0129588,-5.5959153,0.1417254,-1.3495618,-1.8677533,-3.2052636,-6.742522,-2.6944177,0.43406484,0.26032627,0.33326432,0.21791917,0.24301006,0.45379874,0.33212325,0.302058,0.21611911,0.3676689,0.38469395,0.2984731,1474.8137600109778,1813.3646552075554,2809.8330093242066,0.07404603751451239,classical
-301.92847,57.542442,-59.133266,33.542343,-20.91211,17.741282,-0.64305013,49.023754,19.13011,27.098505,-17.633902,-0.2625496,-3.7518342,0.18490352,0.09342171,0.061236303,0.18328844,0.2750727,0.08941837,0.12427935,0.075275995,0.36874187,0.3404348,0.15641591,0.65541774,2423.399228299946,1884.7467025103756,4296.815684410071,0.16668644482875386,classical
-299.7918,157.32382,-37.35202,15.766813,-5.7569356,-4.4540663,-6.8151817,-10.736592,-9.884848,-8.157444,-5.422234,-7.8400235,-2.7306187,0.34129423,0.25292137,0.21154611,0.31092006,0.14867634,0.21900976,0.14118485,0.39683038,0.55554974,0.27454692,0.4613067,0.21650025,1302.9045959121115,1455.72172901185,2347.3024728497485,0.07053623258513932,classical
-465.86432,180.20541,56.636234,11.02556,5.8447804,0.7319184,-3.974208,-5.888048,-8.464273,-9.792967,-7.6927004,-3.2534184,-1.8652483,0.2563801,0.17722249,0.25013638,0.16080014,0.17695175,0.45994487,0.19207606,0.13119675,0.12041736,0.18346287,0.37709394,0.23527591,690.354003458877,1358.3864436297902,749.5288010352167,0.036054203753869966,classical
-477.97784,155.31071,12.760654,5.525207,2.377073,-10.652259,-16.648241,-12.547405,-11.190111,-9.378248,-3.21803,-2.7673488,-6.4684463,0.17473447,0.09401334,0.2830348,0.40267974,0.19130102,0.32914513,0.19867527,0.19244288,0.27531815,0.16436926,0.1588082,0.1638808,811.9966754623425,1009.4095310881751,1236.3091908741292,0.04834475679663313,classical
-274.38638,148.3534,-20.334356,21.812437,7.930837,3.7759368,-2.2328162,-6.1013494,-5.629294,-6.6894984,-5.906605,-4.5950003,-1.5465237,0.47097534,0.21900257,0.31081384,0.19041497,0.31671742,0.20581329,0.20139429,0.39423683,0.23731622,0.37750965,0.17266716,0.2841642,1322.6998486991345,1591.2842180370199,2474.968367538216,0.07612614587364551,classical
-412.95926,138.51984,-19.262383,34.146683,8.975063,-4.2944713,4.1525836,0.88195026,3.0793786,0.12249623,-4.057185,3.7797232,5.917003,0.5358941,0.26084358,0.06875688,0.09138041,0.17037943,0.26330128,0.129492,0.24329147,0.2203678,0.11388123,0.233776,0.27747297,1171.8444805151357,1467.2055609007757,2235.9864792956655,0.0608847414376935,classical
-98.35358,98.35551,-20.49053,18.820034,-2.095781,2.665037,-7.3115172,-3.5901136,-7.989525,-1.9183743,-4.7319975,0.62377596,-2.5930846,0.5672502,0.2212918,0.27872914,0.20264935,0.34090874,0.31959802,0.2697981,0.50400215,0.23177882,0.24236757,0.19719645,0.3638125,2224.8938399288413,2274.325029414401,4467.456319236165,0.10944642813951239,classical
-123.763306,148.43001,-21.551395,17.444748,-1.4088042,4.1782947,-6.9904447,-5.1033363,-5.7957006,5.0631213,-6.247765,-1.9818287,-0.96844083,0.22305569,0.2651278,0.31502303,0.433116,0.32439488,0.2243444,0.30517542,0.20011604,0.30551168,0.29310217,0.33070654,0.34269378,1516.0858565701667,1642.8335042267165,2771.5582407664956,0.087271581124226,classical
-289.8248,143.90314,-26.996418,24.06762,-1.1449988,-6.2989807,-2.749417,-3.5280802,-3.0203986,-3.1464949,-7.256325,-1.6778028,3.0785978,0.27739778,0.13734093,0.30272043,0.14736445,0.21253079,0.44993493,0.14753526,0.13911733,0.10037899,0.3158212,0.43945166,0.17932776,1360.0001055902917,1572.5229886349002,2568.7761336288218,0.07211672189434984,classical
-166.43155,122.135544,-32.106792,16.685278,-5.4006796,-2.487123,-9.832806,-4.9005094,-6.974422,-4.571057,-6.6684146,-5.497281,-5.3725696,0.40976623,0.22988573,0.28202832,0.21535836,0.3185231,0.3398867,0.26599008,0.3827401,0.24949665,0.3407519,0.23353374,0.3952294,1803.525958968436,1898.0267311684952,3366.3129776993032,0.10401637782991487,classical
-169.74,119.115036,7.1710987,53.430897,4.141932,23.13069,-5.7138543,24.995337,-9.326624,13.470993,-14.286962,5.954391,-13.598769,0.3781905,0.28492138,0.26896214,0.34165478,0.23046315,0.24545595,0.24032328,0.4139968,0.657538,0.41895154,0.34792036,0.290308,1536.9871799571386,2036.9220735430451,3415.26268170714,0.05433413856907895,rock
-62.381714,153.7731,-55.11629,28.017727,-6.8514705,17.47647,-22.606953,18.144703,-12.586429,4.494896,-8.387155,7.2041183,-2.5257893,0.63581234,0.46363345,0.44848368,0.33139968,0.40364173,0.19784759,0.23316658,0.27615198,0.3139014,0.48363534,0.3215844,0.41221842,1542.221628106857,1591.9057963243035,2870.274310510594,0.07701994243421052,rock
-50.866234,86.39504,-14.416372,12.843614,21.69903,4.2386103,1.7381626,3.7064326,4.6919465,-1.86301,-1.1926677,-0.010121443,-4.1189137,0.39413744,0.35008827,0.4551047,0.36477098,0.56508803,0.35070065,0.43242237,0.34442645,0.4171505,0.69441265,0.4461129,0.49792948,2559.2817874296557,2731.086714396661,5447.483726477844,0.12278761730843653,rock
-15.92807,67.15309,-20.1219,15.576831,4.8012633,10.825859,5.9594,11.79642,-0.39681533,5.6550355,0.11372397,1.0979242,-1.7415591,0.41759384,0.45080948,0.34054527,0.31278887,0.29648218,0.38110334,0.49708664,0.3984024,0.467001,0.4283679,0.4701425,0.4774124,2794.9630916287133,2633.962322090636,5862.422884064193,0.14055017052051083,rock
-127.97257,134.44722,1.025668,54.43773,-0.46697676,35.828342,-10.860184,16.379753,-10.032896,6.6001406,-6.6998053,11.046619,-8.382891,0.36350203,0.36755145,0.35945842,0.33117044,0.28575373,0.25748315,0.30428103,0.5337054,0.51680577,0.47150683,0.364341,0.31727824,1345.8882551386073,1841.7380789268611,2939.2572267136707,0.04109914679276316,rock
